NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0,0.035714,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
6,0,3,149,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,56,71,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,1,3,37,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,2,5,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,39,0,0,0,0,0,0.642857,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,3,172,1,0,0,0,7,0,2,2,0,25,1,1,0,0,0,0,17,52,95,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
2,0,3,164,1,0,0,0,7,0,2,2,0,25,1,1,0,0,0,0,17,52,87,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,18,0,0,0,0,0,0.785714,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
6,1,8,142,3,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,15,120,0,0,0,0,0.002793,0.038462,0,1,1,0,0,0.952514,0,0,1,0,0,1,0,0,1,-1,1,1,1,-1,1
4,1,5,191,2,0,0,0,7,0,3,2,0,22,1,1,0,0,1,0,18,69,96,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
4,1,5,191,2,0,0,0,7,0,3,2,0,26,1,1,0,0,1,0,18,69,96,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
4,1,5,191,2,0,0,0,7,0,3,2,0,21,1,1,0,0,1,0,18,69,96,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
1,0,4,59,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,12,40,0,0,0,0,0,0.125,0,1,1,0,0,0.923077,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0,0,0.785714,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,31,0,0,0,0,1,0.142857,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
4,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,24,0,0,0,1,0.5,1,0,1,1,1,1,0.5,1,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,1
2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,14,0,0,0,0,0,0.785714,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,55,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37,11,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3,1,1,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,21,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,5,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,19,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,19,0,0,0,0,0.666667,1,0,1,0,1,0,0.333333,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
3,0,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,38,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,0,5,187,2,0,0,0,7,0,3,2,0,23,1,1,0,0,1,0,14,69,96,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
3,0,4,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26,36,0,0,0,0,0,0.166667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
5,1,4,83,0,0,0,0,0,0,2,0,0,12,0,0,0,0,1,0,11,27,36,0,0,0,0,0.642857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,33,0,0,0,0,0.223684,0.882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0,0.071429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5,4,2,74,1,1,0,0,0,0,0,0,0,7,1,1,0,1,1,0,63,4,0,0,0,0,0,0,0,1,0,0,0,0.975,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1,1
5,4,2,86,1,1,0,0,0,0,1,0,0,4,1,1,0,1,1,0,49,4,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1
8,7,2,111,2,2,0,0,0,0,1,0,0,10,1,1,0,1,1,0,62,4,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1
8,7,2,123,1,1,0,0,0,0,1,0,0,13,1,1,0,1,1,0,65,4,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1
5,4,2,95,1,1,0,0,0,0,1,0,0,8,1,1,0,1,1,0,53,4,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1
4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,3,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,33,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,5,84,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,2,92,1,0,0,0,5,0,1,0,0,5,1,1,0,0,0,0,14,19,51,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,3,0,0,0,0,0,0.176471,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,0,0,0,0,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
2,0,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,31,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,0,0,0.857143,1,0,1,0,0,0,0.142857,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,35,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,13,0,0,0,0,0.888889,0.933333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0,0.071429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,1,0.714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,0,-1,1
3,1,4,60,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,32,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
2,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
4,0,4,97,2,0,0,0,0,0,0,0,0,18,1,0,1,0,0,0,13,45,31,0,2,0,0,0.035714,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
4,0,4,98,2,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,13,45,32,0,2,0,0,0.035714,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
3,0,2,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,20,0,0,0,0,0,0.2,1,1,0,0,0,0.058824,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
3,0,4,61,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,21,0,0,0,0,0,0.785714,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4,2,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,15,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1,1,1,-1,1
4,0,4,100,2,0,0,0,0,0,0,0,0,21,1,0,1,0,0,0,13,45,34,0,2,0,0,0.035714,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
4,0,4,99,2,0,0,0,0,0,0,0,0,20,1,0,1,0,0,0,13,45,33,0,2,0,0,0.035714,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,0,0,0.913043,1,1,1,1,0,0,0.065217,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,5,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,39,0,0,0,1,1,0.095238,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,-1,1
4,1,6,73,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,23,43,0,0,0,0,0.857143,1,1,1,0,0,0,0.142857,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1,0,6,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,4,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,3,72,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,39,0,0,0,0,0,0.785714,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
4,0,1,104,11,1,0,0,0,0,0,0,0,14,1,1,0,0,1,0,19,78,0,0,0,1,0.926829,1,1,1,0,1,0,0.02439,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
3,1,5,60,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4,1,7,83,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,0,18,58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1,1
1,0,5,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,4,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,2,59,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,33,19,0,0,0,0,1,0.636364,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,4,54,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,3,47,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,20,0,0,0,0,0,0.0625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,10,0,0,0,0,1,0.105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4,1,3,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30,34,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,1,-1,-1,1
1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,16,0,0,0,0,0,0.071429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,3,61,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,33,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,11,0,0,0,0,0,0.071429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,14,0,0,0,0,0,0.071429,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,33,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,22,4,0,0,0,0,1,0.285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,0,7,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,1,5,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,4,126,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,0,15,35,68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,4,63,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,6,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,34,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,10,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
1,0,6,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,7,39,0,0,0,0,0.942857,0.933333,0,1,1,0,1,0.057143,1,0,0,0,0,1,0,0,1,1,-1,-1,-1,-1,1
5,3,2,72,4,4,0,0,0,0,1,0,0,13,1,1,0,1,0,0,37,18,9,0,1,0,0,0.058824,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1
2,0,4,57,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,97,1,0,0,0,5,0,1,0,0,2,1,1,0,0,0,0,19,19,51,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,2,45,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,19,19,0,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
2,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,25,0,0,0,0,0,0.066667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
3,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,34,0,0,1,0,1,0.076923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
2,0,2,54,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,17,30,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28,5,0,0,0,0,0.933333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,127,1,0,0,0,7,0,1,2,0,7,1,1,0,0,0,0,14,19,86,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,2,132,1,0,0,0,7,0,1,2,0,4,1,1,0,0,0,0,19,19,86,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
3,0,4,66,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,43,0,0,0,0,1,0.9375,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-1,-1,1
2,0,2,40,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,14,19,0,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
4,2,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,14,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1
2,0,3,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,21,0,0,0,0,0.923077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,144,1,0,0,0,7,0,2,2,0,4,1,1,0,0,0,0,19,22,95,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,2,100,1,0,0,0,5,0,1,0,0,2,1,1,0,0,0,0,19,22,51,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,2,136,1,0,0,0,7,0,2,2,0,4,1,1,0,0,0,0,19,22,87,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
5,1,2,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,28,0,0,1,1,0.471698,0.976744,0,1,0,0,0,0.037736,1,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
4,2,2,57,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,33,17,0,0,0,0,0.972222,0.035294,1,1,0,0,0,0.027778,0,0,0,0,0,1,0,0,0,0,1,1,1,-1,1
4,0,2,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,30,0,0,1,1,0.471698,0.976744,0,1,0,0,0,0.037736,1,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
2,0,2,133,1,0,0,0,7,0,2,2,0,4,1,1,0,0,0,0,19,19,87,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,4,73,1,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,53,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,4,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,36,0,0,0,0,0.933333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,2,128,1,0,0,0,7,0,2,2,0,7,1,1,0,0,0,0,14,19,87,0,0,0,0,0.333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,0,3,51,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,29,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,3,146,1,1,0,0,1,0,0,0,0,25,1,1,0,0,0,0,20,54,64,0,0,0,0.024752,0.026667,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
4,0,4,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,40,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
2,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,4,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,33,0,0,0,0,0,0.222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2,0,3,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,29,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
5,1,2,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,28,0,0,1,1,0.471698,0.976744,0,1,0,0,0,0.037736,1,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
2,0,5,58,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,38,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
2,1,0,30,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,22,1,0,0,0,0,0,0.090909,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
